name,state,fips,status,nad27_zone,nad27_epsg,nad27_fz,nad83_zone,nad83_epsg,nad83_fz,utm
McCracken County,KY,21145,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
McCreary County,KY,21147,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
McLean County,KY,21149,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Madison County,KY,21151,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Magoffin County,KY,21153,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,17
Marion County,KY,21155,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Marshall County,KY,21157,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Martin County,KY,21159,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,17
Mason County,KY,21161,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,17
Meade County,KY,21163,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Menifee County,KY,21165,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,17
Mercer County,KY,21167,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Metcalfe County,KY,21169,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Monroe County,KY,21171,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Montgomery County,KY,21173,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,17
Morgan County,KY,21175,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,17
Muhlenberg County,KY,21177,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Nelson County,KY,21179,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Nicholas County,KY,21181,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Ohio County,KY,21183,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Oldham County,KY,21185,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Owen County,KY,21187,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Owsley County,KY,21189,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,17
Pendleton County,KY,21191,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Perry County,KY,21193,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,17
Pike County,KY,21195,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,17
Powell County,KY,21197,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,17
Pulaski County,KY,21199,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Robertson County,KY,21201,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Rockcastle County,KY,21203,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Rowan County,KY,21205,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,17
Russell County,KY,21207,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Scott County,KY,21209,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Shelby County,KY,21211,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Simpson County,KY,21213,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Spencer County,KY,21215,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Taylor County,KY,21217,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Todd County,KY,21219,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Trigg County,KY,21221,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Trimble County,KY,21223,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Union County,KY,21225,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Warren County,KY,21227,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Washington County,KY,21229,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Wayne County,KY,21231,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Webster County,KY,21233,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Whitley County,KY,21235,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,16
Wolfe County,KY,21237,current,KENTUCKY SOUTH,26780,1602,KENTUCKY SOUTH,26980,1602,17
Woodford County,KY,21239,current,KENTUCKY NORTH,26779,1601,KENTUCKY NORTH,26979,1601,16
Acadia Parish,LA,22001,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Allen Parish,LA,22003,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Ascension Parish,LA,22005,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Assumption Parish,LA,22007,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Avoyelles Parish,LA,22009,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Beauregard Parish,LA,22011,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Bienville Parish,LA,22013,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Bossier Parish,LA,22015,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Caddo Parish,LA,22017,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Calcasieu Parish,LA,22019,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Caldwell Parish,LA,22021,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Cameron Parish,LA,22023,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Catahoula Parish,LA,22025,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Claiborne Parish,LA,22027,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Concordia Parish,LA,22029,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
De Soto Parish,LA,22031,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
East Baton Rouge Parish,LA,22033,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
East Carroll Parish,LA,22035,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
East Feliciana Parish,LA,22037,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Evangeline Parish,LA,22039,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Franklin Parish,LA,22041,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Grant Parish,LA,22043,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Iberia Parish,LA,22045,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Iberville Parish,LA,22047,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Jackson Parish,LA,22049,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Jefferson Parish,LA,22051,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Jefferson Davis Parish,LA,22053,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Lafayette Parish,LA,22055,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Lafourche Parish,LA,22057,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
La Salle Parish,LA,22059,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Lincoln Parish,LA,22061,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Livingston Parish,LA,22063,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Madison Parish,LA,22065,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Morehouse Parish,LA,22067,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Natchitoches Parish,LA,22069,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Orleans Parish,LA,22071,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,16
Ouachita Parish,LA,22073,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Plaquemines Parish,LA,22075,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,16
Pointe Coupee Parish,LA,22077,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Rapides Parish,LA,22079,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Red River Parish,LA,22081,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Richland Parish,LA,22083,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Sabine Parish,LA,22085,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
St Bernard Parish,LA,22087,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,16
St Charles Parish,LA,22089,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
St Helena Parish,LA,22091,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
St James Parish,LA,22093,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
St John the Baptist Parish,LA,22095,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
St Landry Parish,LA,22097,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
St Martin Parish,LA,22099,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
St Mary Parish,LA,22101,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
St Tammany Parish,LA,22103,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,16
Tangipahoa Parish,LA,22105,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Tensas Parish,LA,22107,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Terrebonne Parish,LA,22109,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Union Parish,LA,22111,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Vermilion Parish,LA,22113,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Vernon Parish,LA,22115,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Washington Parish,LA,22117,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Webster Parish,LA,22119,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
West Baton Rouge Parish,LA,22121,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
West Carroll Parish,LA,22123,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
West Feliciana Parish,LA,22125,current,LOUISIANA SOUTH,26782,1702,LOUISIANA SOUTH,26982,1702,15
Winn Parish,LA,22127,current,LOUISIANA NORTH,26781,1701,LOUISIANA NORTH,26981,1701,15
Androscoggin County,ME,23001,current,MAINE WEST,26784,1802,MAINE WEST,26984,1802,19
Aroostook County,ME,23003,current,MAINE EAST,26783,1801,MAINE EAST,26983,1801,19
Cumberland County,ME,23005,current,MAINE WEST,26784,1802,MAINE WEST,26984,1802,19
Franklin County,ME,23007,current,MAINE WEST,26784,1802,MAINE WEST,26984,1802,19
Hancock County,ME,23009,current,MAINE EAST,26783,1801,MAINE EAST,26983,1801,19
Kennebec County,ME,23011,current,MAINE WEST,26784,1802,MAINE WEST,26984,1802,19
Knox County,ME,23013,current,MAINE EAST,26783,1801,MAINE EAST,26983,1801,19
Lincoln County,ME,23015,current,MAINE WEST,26784,1802,MAINE WEST,26984,1802,19
Oxford County,ME,23017,current,MAINE WEST,26784,1802,MAINE WEST,26984,1802,19
Penobscot County,ME,23019,current,MAINE EAST,26783,1801,MAINE EAST,26983,1801,19
Piscataquis County,ME,23021,current,MAINE EAST,26783,1801,MAINE EAST,26983,1801,19
Sagadahoc County,ME,23023,current,MAINE WEST,26784,1802,MAINE WEST,26984,1802,19
Somerset County,ME,23025,current,MAINE WEST,26784,1802,MAINE WEST,26984,1802,19
Waldo County,ME,23027,current,MAINE EAST,26783,1801,MAINE EAST,26983,1801,19
Washington County,ME,23029,current,MAINE EAST,26783,1801,MAINE EAST,26983,1801,19
York County,ME,23031,current,MAINE WEST,26784,1802,MAINE WEST,26984,1802,19
Allegany County,MD,24001,current,MARYLAND,26785,1900,MARYLAND,26985,1900,17
Anne Arundel County,MD,24003,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Baltimore County,MD,24005,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Calvert County,MD,24009,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Caroline County,MD,24011,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Carroll County,MD,24013,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Cecil County,MD,24015,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Charles County,MD,24017,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Dorchester County,MD,24019,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Frederick County,MD,24021,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Garrett County,MD,24023,current,MARYLAND,26785,1900,MARYLAND,26985,1900,17
Harford County,MD,24025,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Howard County,MD,24027,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Kent County,MD,24029,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Montgomery County,MD,24031,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Prince Georges County,MD,24033,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Queen Annes County,MD,24035,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
St Marys County,MD,24037,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Somerset County,MD,24039,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Talbot County,MD,24041,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Washington County,MD,24043,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Wicomico County,MD,24045,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Worcester County,MD,24047,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Baltimore city,MD,24510,current,MARYLAND,26785,1900,MARYLAND,26985,1900,18
Barnstable County,MA,25001,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,19
Berkshire County,MA,25003,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,18
Bristol County,MA,25005,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,19
Dukes County,MA,25007,current,MASSACHUSETTS ISLAND,26787,2002,MASSACHUSETTS ISLAND,26987,2002,19
Essex County,MA,25009,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,19
Franklin County,MA,25011,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,18
Hampden County,MA,25013,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,18
Hampshire County,MA,25015,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,18
Middlesex County,MA,25017,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,19
Nantucket County,MA,25019,current,MASSACHUSETTS ISLAND,26787,2002,MASSACHUSETTS ISLAND,26987,2002,19
Norfolk County,MA,25021,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,19
Plymouth County,MA,25023,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,19
Suffolk County,MA,25025,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,19
Worcester County,MA,25027,current,MASSACHUSETTS MAINLAND,26786,2001,MASSACHUSETTS MAINLAND,26986,2001,19
Alcona County,MI,26001,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,17
Alger County,MI,26003,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Allegan County,MI,26005,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Alpena County,MI,26007,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,17
Antrim County,MI,26009,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Arenac County,MI,26011,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,17
Baraga County,MI,26013,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Barry County,MI,26015,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Bay County,MI,26017,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,17
Benzie County,MI,26019,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Berrien County,MI,26021,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Branch County,MI,26023,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Calhoun County,MI,26025,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Cass County,MI,26027,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Charlevoix County,MI,26029,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Cheboygan County,MI,26031,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Chippewa County,MI,26033,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Clare County,MI,26035,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Clinton County,MI,26037,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Crawford County,MI,26039,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Delta County,MI,26041,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Dickinson County,MI,26043,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Eaton County,MI,26045,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Emmet County,MI,26047,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Genesee County,MI,26049,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,17
Gladwin County,MI,26051,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Gogebic County,MI,26053,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Grand Traverse County,MI,26055,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Gratiot County,MI,26057,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Hillsdale County,MI,26059,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Houghton County,MI,26061,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Huron County,MI,26063,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,17
Ingham County,MI,26065,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Ionia County,MI,26067,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Iosco County,MI,26069,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,17
Iron County,MI,26071,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Isabella County,MI,26073,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Jackson County,MI,26075,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Kalamazoo County,MI,26077,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Kalkaska County,MI,26079,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Kent County,MI,26081,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Keweenaw County,MI,26083,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Lake County,MI,26085,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Lapeer County,MI,26087,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,17
Leelanau County,MI,26089,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Lenawee County,MI,26091,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Livingston County,MI,26093,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,17
Luce County,MI,26095,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Mackinac County,MI,26097,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Macomb County,MI,26099,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,17
Manistee County,MI,26101,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Marquette County,MI,26103,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
Mason County,MI,26105,current,MICHIGAN CENTRAL,26812,2112,MICHIGAN CENTRAL,26989,2112,16
Mecosta County,MI,26107,current,MICHIGAN SOUTH,26813,2113,MICHIGAN SOUTH,26990,2113,16
Menominee County,MI,26109,current,MICHIGAN NORTH,26811,2111,MICHIGAN NORTH,26988,2111,16
